compound_id,compound_name_raw,compound_name_normalized,pubchem_cid,molecular_formula,molecular_weight,smiles,inchikey,iupac_name,xlogp,tpsa,dtxsid,dtxcid,logd55,logd74,ready_bio_deg,kegg_ids,kegg_names,kegg_pathways,chembl_ids
CMPD_9CF8E1276F63,"5,6,2?-trimethoxyflavone",5 6 2? trimethoxyflavone,12204780,C17H24N2S,288.5,C1CCCCCN2C3=CC=CC=C3N(C2=S)CCCC1,LJKXPZLSCNCQTF-UHFFFAOYSA-N,"1,12-diazatricyclo[10.6.1.013,18]nonadeca-13,15,17-triene-19-thione",4.9,38.6,DTXSID80350974,,,,,,,,
CMPD_9CF8E1276F63,"5,6,2?-trimethoxyflavone",5 6 2? trimethoxyflavone,101372557,C24H24B2N4,390.1,B(B(NC1=CC=CC=C1)NC2=CC=CC=C2)(NC3=CC=CC=C3)NC4=CC=CC=C4,AEYOTZMYZBMPSC-UHFFFAOYSA-N,N-[anilino(dianilinoboranyl)boranyl]aniline,,48.1,DTXSID80350974,,,,,,,,
CMPD_9D0BD13719A6,"Eudesm-4(15)-ene-1,6-diol",eudesm 4 15 ene 1 6 diol,101416954,C100H120N6O24S2,1854.2,COCCOCCOCCOC1=CC(=C(C=C1C(=NCC(=NC2=CC(=CC(=C2)N=C(CCCSC(C3=CC=CC=C3)(C4=CC=CC=C4)C5=CC=CC=C5)O)C(=O)OCCOCCOCCOC)O)O)C(=NCC(=NC6=CC(=CC(=C6)N=C(CCCSC(C7=CC=CC=C7)(C8=CC=CC=C8)C9=CC=CC=C9)O)C(=O)OCCOCCOCCOC)O)O)OCCOCCOCCOC,VYFHDROMLKCAPL-UHFFFAOYSA-N,"1-N,3-N-bis[2-hydroxy-2-[3-[(1-hydroxy-4-tritylsulfanylbutylidene)amino]-5-[2-[2-(2-methoxyethoxy)ethoxy]ethoxycarbonyl]phenyl]iminoethyl]-4,6-bis[2-[2-(2-methoxyethoxy)ethoxy]ethoxy]benzene-1,3-dicarboximidic acid",12.9,428,,,,,,,,,
CMPD_9D0CF8222DD2,herbacetin-8-O-beta-D-xylopyranoside,herbacetin 8 o beta d xylopyranoside,13577316,C20H18O11,434.3,C1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(C=C(C3=C2OC(=C(C3=O)O)C4=CC=C(C=C4)O)O)O)O)O)O,HSBPTANNLNRKFF-AGOBOLRFSA-N,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-8-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",0.4,186,,,,,,,,,
CMPD_9D0DD1973724,Neptin,neptin,,,,,,,,,,,,,,,,,
CMPD_9D109AEA01D1,"25-Methoxycycloartane-3,24-diol",25 methoxycycloartane 3 24 diol,11186716,C20H17O3P,336.3,C1=CC=C(C=C1)OP(O)OCC2C3=CC=CC=C3C4=CC=CC=C24,YYLBUVDAZFQWEE-UHFFFAOYSA-N,9H-fluoren-9-ylmethyl phenyl hydrogen phosphite,4.5,38.7,,,,,,,,,
CMPD_9D109AEA01D1,"25-Methoxycycloartane-3,24-diol",25 methoxycycloartane 3 24 diol, 14313590 ,,,,,,,,,,,,,,,,
CMPD_9D2C6B88D92E,Pelargonidin 3-O-rutinoside,pelargonidin 3 o rutinoside,443917,C27H31O14+,579.5,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC4=C(C=C(C=C4[O+]=C3C5=CC=C(C=C5)O)O)O)O)O)O)O)O)O,IFYOHQQBIKDHFT-ASZXTAQUSA-O,"(2R,3R,4R,5R,6S)-2-[[(2R,3S,4S,5R,6S)-6-[5,7-dihydroxy-2-(4-hydroxyphenyl)chromenylium-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-6-methyloxane-3,4,5-triol",,220,DTXSID501341470,DTXCID601770505,,,,C12644,Pelargonidin 3-O-rutinoside,map00942  Anthocyanin biosynthesis,
CMPD_9D3CA9E7995A,Echinozolinone,echinozolinone,10887372,C38H32Cl2P2Pd2,834.3,C1=CC=C(C=C1)P(CC2=CC=CC=[C-]2)C3=CC=CC=C3.C1=CC=C(C=C1)P(CC2=CC=CC=[C-]2)C3=CC=CC=C3.Cl[Pd+].Cl[Pd+],,,,,,,,,,,,,
CMPD_9D4201AF635C,Carnosic acid,carnosic acid,,,,,,,,,,,,,,,,,CHEMBL484853
CMPD_9D56D8182A2C,kaempferol 3-O-6-O-caffeoyl-glucosyl(1→2)-6-O-caffeoyl glucoside-7-O-rhamnoside,kaempferol 3 o 6 o caffeoyl glucosyl(1→2) 6 o caffeoyl glucoside 7 o rhamnoside,,,,,,,,,,,,,,,,,
CMPD_9D5B2DA91744,vinblastine,vinblastine,,,,,,,,,,,,,,,,,
CMPD_9D60F1709151,25-Hydroperoxycycloart-3?-ol,25 hydroperoxycycloart 3? ol,,,,,,,,,,,,,,,,,
CMPD_9D669E886BF4,"3-O-β-D-glucopyranosyl-olean-12-en-3β,27,28,29-tetraol","3 o β d glucopyranosyl olean 12 en 3β,27,28,29 tetraol",101460372,C20H14O6,350.3,COC1=C(C=C2C(=C1)C3=C(CO2)OC4=C(C3=O)C=CC5=C4C=CO5)OC,LAPWFFQUEBKHQY-UHFFFAOYSA-N,"16,17-dimethoxy-2,7,20-trioxapentacyclo[11.8.0.03,11.04,8.014,19]henicosa-1(13),3(11),4(8),5,9,14,16,18-octaen-12-one",3.1,67.1,,,,,,,,,
CMPD_9D8277FC228A,"9,12,15-octadecatrienoic acid",9 12 15 octadecatrienoic acid,,,,,,,,,,,,,,,,,
CMPD_9D8BCDA1DA50,apigenin-7-O-beta-D-(6-methylglucuronide),apigenin 7 o beta d (6 methylglucuronide),10115037,C26H31NO6,453.5,CCOC(CC1=C(C=C(C=C1)OCC2=C(OC(=N2)C3=CC=C(C=C3)OC(C)C)C)C)C(=O)O,YNUGWKSUQZIINS-UHFFFAOYSA-N,"2-ethoxy-3-[2-methyl-4-[[5-methyl-2-(4-propan-2-yloxyphenyl)-1,3-oxazol-4-yl]methoxy]phenyl]propanoic acid",5.1,91,,,,,,,,,
CMPD_9D9115E7EED7,Arganine F,arganine f,,,,,,,,,,,,,,,,,
CMPD_9DA64C869072,17αpropylmethylenedioxy,17αpropylmethylenedioxy,,,,,,,,,,,,,,,,,
CMPD_9DC33279B968,Platycodin D,platycodin d,,,,,,,,,,,,,,,,,
CMPD_9DC88D8BA996,"4,7a-tetrahydroisobenzofuran-5(3H)-one","4,7a tetrahydroisobenzofuran 5(3h) one",,,,,,,,,,,,,,,,,
CMPD_9DCEC840214E,"nonacosane-4,10-diol","nonacosane 4,10 diol",85977331,C29H60O2,440.8,CCCCCCCCCCCCCCCCCCCC(CCCCCC(CCC)O)O,IUWQQWPGZOZKDP-UHFFFAOYSA-N,"nonacosane-4,10-diol",12.1,40.5,,,,,,,,,
CMPD_9DD2B221348B,Cis-4-(4 -T-butylcyclohexyl)--2-pentanone,cis 4 (4 t butylcyclohexyl) 2 pentanone,,,,,,,,,,,,,,,,,
CMPD_9DD37F891A89,Fumigatins,fumigatins,119035,C8H8O4,168.15,CC1=CC(=O)C(=C(C1=O)O)OC,GSNBWTFAGXSQCO-UHFFFAOYSA-N,"3-hydroxy-2-methoxy-5-methylcyclohexa-2,5-diene-1,4-dione",0.5,63.6,DTXSID3024077,Y,,,,,,,
CMPD_9DD37F891A89,Fumigatins,fumigatins,119035,C8H8O4,168.15,CC1=CC(=O)C(=C(C1=O)O)OC,GSNBWTFAGXSQCO-UHFFFAOYSA-N,"3-hydroxy-2-methoxy-5-methylcyclohexa-2,5-diene-1,4-dione",0.5,63.6,DTXSID10197516,,,,,,,,
CMPD_9DD37F891A89,Fumigatins,fumigatins,10452,C4H8S2,120.2,C1CSCCS1,LOZWAPSEEHRYPG-UHFFFAOYSA-N,"1,4-dithiane",1.3,50.6,DTXSID10197516,,,,,,,,
CMPD_9DD37F891A89,Fumigatins,fumigatins,10452,C4H8S2,120.2,C1CSCCS1,LOZWAPSEEHRYPG-UHFFFAOYSA-N,"1,4-dithiane",1.3,50.6,DTXSID3024077,Y,,,,,,,
CMPD_9DD6764B0442,"6,7-dehydroroyleanon","6,7 dehydroroyleanon",11818167,C14H15N2O2P,274.25,COC1=CC=CC=C1C(=O)P(CCC#N)CCC#N,ZRIJGKSIBUUSEN-UHFFFAOYSA-N,3-[2-cyanoethyl-(2-methoxybenzoyl)phosphanyl]propanenitrile,0.9,73.9,,,,,,,,,
CMPD_9DE1C88AC18D,N-Acetylcytisine,n acetylcytisine,10184,C17H10O,230.26,C1=CC=C2C(=C1)C=CC3=C2C(=O)C4=CC=CC=C34,RNICURKFVSAHLQ-UHFFFAOYSA-N,benzo[a]fluoren-11-one,4.3,17.1,DTXSID00963964,DTXCID801391686,"4,75","4,75",0.0,,,,
CMPD_9DE775FC20A6,"(1S,2R)-2,8,8-trimethyl-2-vinyl-1,2,3,4,5,6,7,8-octahydrophenanthrene-1,9,10-triol","(1s,2r) 2,8,8 trimethyl 2 vinyl 1,2,3,4,5,6,7,8 octahydrophenanthrene 1,9,10 triol",139586830,C19H26O3,302.4,C[C@@]1(CCC2=C3CCCC(C3=C(C(=C2[C@H]1O)O)O)(C)C)C=C,SSDQVAYQSDWMDH-MJGOQNOKSA-N,"(1S,2R)-2-ethenyl-2,8,8-trimethyl-1,3,4,5,6,7-hexahydrophenanthrene-1,9,10-triol",4.4,60.7,,,,,,,,,
CMPD_9DF2C76A885B,Hirsutin,hirsutin,101569423,C26H44NO7PS2,577.7,C[C@H]1CCC[C@H](N1C(=O)OC(C)(C)C)CC(=O)/C(=C/CC2(SCCCS2)CCCC=O)/P(=O)(OC)OC,COEKVVGPJBRCPT-YCNTYILKSA-N,"tert-butyl (2S,6S)-2-[(Z)-3-dimethoxyphosphoryl-2-oxo-5-[2-(4-oxobutyl)-1,3-dithian-2-yl]pent-3-enyl]-6-methylpiperidine-1-carboxylate",3.7,150,,,,,,,,,
CMPD_9E19031E7306,apotropic acid,apotropic acid,5371261,C6H7F3O2,168.11,CCOC(=O)/C=C/C(F)(F)F,ZKRJCMKLCDWROR-ONEGZZNKSA-N,"ethyl (E)-4,4,4-trifluorobut-2-enoate",1.8,26.3,DTXSID701282600,DTXCID101713027,"2,19","2,19",1.0,,,,
CMPD_9E2070860FAD,Anastatins A,anastatins a,,,,,,,,,,,,,,,,,
CMPD_9E2A4D4514F3,cis-coumaroylquinic acid,cis coumaroylquinic acid,1794428,C23H22N2O2,358.4,CCOC1=CC=C(C=C1)CNC2=CC3=C(C=C2)OC(=N3)C4=CC=CC=C4C,YCMNQSPYLFZTHI-UHFFFAOYSA-N,"N-[(4-ethoxyphenyl)methyl]-2-(2-methylphenyl)-1,3-benzoxazol-5-amine",5.6,47.3,,,,,,,,,
CMPD_9E35271BA307,"12,13-dihome","12,13 dihome",10236635,C18H34O4,314.5,CCCCCC(C(C/C=C\CCCCCCCC(=O)O)O)O,CQSLTKIXAJTQGA-FLIBITNWSA-N,"(Z)-12,13-dihydroxyoctadec-9-enoic acid",4.6,77.8,DTXSID001273775,DTXCID001704340,"3,32","1,52",1.0,,,,
CMPD_9E3A7B484652,4-Trimethoxybenzene,4 trimethoxybenzene,10834,C15H19NO2,245.32,CN1C2CCC1CC(C2)OC(=O)C3=CC=CC=C3,XQJMXPAEFMWDOZ-UHFFFAOYSA-N,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) benzoate,3,29.5,DTXSID70871749,DTXCID20819378,-1,"0,89",1.0,,,,
CMPD_9E402B3260A8,p-cimene-7-ol,p cimene 7 ol,,,,,,,,,,,,,,,,,
CMPD_9E44738B3A37,2-phenylethanol,2 phenylethanol,,,,,,,,,,,,,,,,,CHEMBL448500
CMPD_9E4E22B31FA4,Dibutyl phthalate,dibutyl phthalate,3026,C16H22O4,278.34,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"dibutyl benzene-1,2-dicarboxylate",4.7,52.6,DTXSID2021781,DTXCID301781,"4,61","4,61",0.0,,,,CHEMBL272485
CMPD_9E50F4130C7D,marrulactone,marrulactone,44254165,C18H26O4,306.4,C[C@@H]1C[C@@H]2[C@H]3[C@](CCC[C@@]3([C@@]14CCCC(=O)O4)C)(C(=O)O2)C,AKCKRZRPYZPWJE-GCTGDKDVSA-N,"(1R,4S,8S,9R,10R,12R)-4,8,10-trimethylspiro[2-oxatricyclo[6.3.1.04,12]dodecane-9,6'-oxane]-2',3-dione",3.3,52.6,,,,,,,,,
CMPD_9E779A92ED36,L-citrulline,l citrulline,9750,C6H13N3O3,175.19,C(C[C@@H](C(=O)O)N)CNC(=O)N,RHGKLRLOHDJJDR-BYPYZUCNSA-N,(2S)-2-amino-5-(carbamoylamino)pentanoic acid,-4.3,118,DTXSID80883373,DTXCID301022909,"-5,95","-4,11",1.0,,,,CHEMBL444814
CMPD_9E90E1F442D8,thiamine chloride,thiamine chloride,6042,C12H17ClN4OS,300.81,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.[Cl-],,,,,DTXSID2023648,DTXCID903648,"-0,83","-0,79",0.0,,,,CHEMBL1588
CMPD_9EABF6B6FB65,euphelionolides I,euphelionolides i,131752121,C35H62O7,594.9,CCCCCCCC/C=C\CCC(C1CCC(O1)C(CCCCC(CCCCCC(CC2=CC(OC2=O)C)O)O)O)O,CYINDKRPEUGVGU-KHPPLWFESA-N,"2-methyl-4-[2,8,13-trihydroxy-13-[5-[(Z)-1-hydroxytridec-4-enyl]oxolan-2-yl]tridecyl]-2H-furan-5-one",7.7,116,,,,,,,,,
CMPD_9EB78ACC8EAB,"6-O-alpha-L(2, 4-diacetyl, 3-O-trans-cinnamoyl) rhamnopyranosyl-6-acetyl catalpol","6 o alpha l(2, 4 diacetyl, 3 o trans cinnamoyl) rhamnopyranosyl 6 acetyl catalpol",,,,,,,,,,,,,,,,,
CMPD_9EB8449FAF6E,trans-carveol,trans carveol,,,,,,,,,,,,,,,,,
CMPD_9EBAAD120293,3-O-methyl quercetin-3-O-β-D-glucopyranoside,3 o methyl quercetin 3 o β d glucopyranoside,,,,,,,,,,,,,,,,,
CMPD_9EC7B5F5E814,4?-glucosylrutinoside,4? glucosylrutinoside,,,,,,,,,,,,,,,,,
CMPD_9EDC56DFD540,3-epiursolic acid,3 epiursolic acid,7163177,C30H48O3,456.7,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O,WCGUUGGRBIKTOS-XHINXETDSA-N,"(1S,2R,4aS,6aR,6aS,6bR,8aR,10R,12aR,14bS)-10-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid",7.3,57.5,,,,,,,,,CHEMBL491715
CMPD_9EED48436BF6,4-ketopinoresinol,4 ketopinoresinol,,,,,,,,,,,,,,,,,
CMPD_9EF1CE380211,naringenin-7-glucoside,naringenin 7 glucoside,92794,C21H22O10,434.4,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)C4=CC=C(C=C4)O,DLIKSSGEMUFQOK-SFTVRKLSSA-N,"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one",0.6,166,DTXSID40967365,DTXCID301527428,,,,,,,CHEMBL469654
CMPD_9EFBC4205684,Galactosaminogalactan,galactosaminogalactan,,,,,,,,,,,,,,,,,
CMPD_9F04EB951F49,lauric acid,lauric acid,3893,C12H24O2,200.32,CCCCCCCCCCCC(=O)O,POULHZVOKOAJMA-UHFFFAOYSA-N,dodecanoic acid,4.2,37.3,DTXSID5021590,DTXCID801590,"4,12","2,39",1.0,,,,CHEMBL108766
CMPD_9F06F80E21D4,trans-alpha-bergamotene,trans alpha bergamotene,6429302,C15H24,204.35,CC1=CC[C@H]2C[C@@H]1[C@]2(C)CCC=C(C)C,YMBFCQPIMVLNIU-SOUVJXGZSA-N,"(1S,5S,6R)-2,6-dimethyl-6-(4-methylpent-3-enyl)bicyclo[3.1.1]hept-2-ene",4.8,0,DTXSID901017570,DTXCID301475754,"5,12","5,12",0.0,,,,
CMPD_9F07121AAE38,bicyclic monoterpenoid glucoside,bicyclic monoterpenoid glucoside,,,,,,,,,,,,,,,,,
CMPD_9F13C88A13BA,Cyanidin-3-O-(6?-O-malonyl) glucoside,cyanidin 3 o 6? o malonyl glucoside,,,,,,,,,,,,,,,,,
CMPD_9F163ADDCEEA,2-1-methylethenyl-5-hydroxy-6-carbomethoxy-2-3-dihydrobenzofuran,2 1 methylethenyl 5 hydroxy 6 carbomethoxy 2 3 dihydrobenzofuran,,,,,,,,,,,,,,,,,
CMPD_9F5771049919,"[3-((2S, 5S)-1,2, 5-trimethylcycloheptanyl)propyl]benzene-3-carboxylic acid","[3 ((2s, 5s) 1,2, 5 trimethylcycloheptanyl)propyl]benzene 3 carboxylic acid",,,,,,,,,,,,,,,,,
CMPD_9F69657323AB,iridin,iridin,5281777,C24H26O13,522.5,COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O,LNQCUTNLHUQZLR-OZJWLQQPSA-N,"5-hydroxy-3-(3-hydroxy-4,5-dimethoxyphenyl)-6-methoxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",0.8,194,DTXSID80197689,DTXCID90120180,"0,09","-1,76",0.0,,,,CHEMBL487014
CMPD_9F6996EB5815,?-Sitosterin,? sitosterin,,,,,,,,,,,,,,,,,
CMPD_9F70452D7593,alpha-bisabolone oxide A,alpha bisabolone oxide a,91700388,C15H24O2,236.35,CC1=CC[C@H](CC1)[C@@]2(CCC(=O)C(O2)(C)C)C,MJWZYBQLHJQQJJ-DOMZBBRYSA-N,"(6S)-2,2,6-trimethyl-6-[(1S)-4-methylcyclohex-3-en-1-yl]oxan-3-one",2.5,26.3,,,,,,,,,
CMPD_9F74AEEB085A,3-hydroxy-1-4-hydroxy-3-methoxyphenyl-1-propanone,3 hydroxy 1 4 hydroxy 3 methoxyphenyl 1 propanone,5317576,C24H32O4,384.5,C1=CC(=C(C(=C1)O)O)CCCCCCC/C=C\CCCC2=C(C(=CC=C2)O)O,DHFYTZLZLPEBOW-HYXAFXHYSA-N,"3-[(Z)-12-(2,3-dihydroxyphenyl)dodec-8-enyl]benzene-1,2-diol",7.2,80.9,,,,,,,,,
CMPD_9F8EE395ACF0,ergostane,ergostane,6857535,C28H50,386.7,C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4[C@@]3(CCCC4)C)C,WAAWMJYYKITCGF-ADGVWNIHSA-N,"(8R,9S,10S,13R,14S,17R)-17-[(2R,5S)-5,6-dimethylheptan-2-yl]-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthrene",11.3,0,,,,,,,,,
CMPD_9F939ABF14AD,Kaempferol 3-O-beta-glucopyranoside-4-O-beta-xylopyranoside,kaempferol 3 o beta glucopyranoside 4 o beta xylopyranoside,,,,,,,,,,,,,,,,,
CMPD_9FA45D3225C6,Carvacrol methyl ether,carvacrol methyl ether,80790,C11H16O,164.24,CC1=C(C=C(C=C1)C(C)C)OC,YVLHTQPPMZOCOW-UHFFFAOYSA-N,2-methoxy-1-methyl-4-propan-2-ylbenzene,3.4,9.2,DTXSID0047400,DTXCID8027400,"4,45","4,45",0.0,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,442463,C10H14O,150.22,CC1=CCC2C(=O)C1C2(C)C,IECBDTGWSQNQID-UHFFFAOYSA-N,"2,7,7-trimethylbicyclo[3.1.1]hept-2-en-6-one",1.7,17.1,DTXSID80894868,,,,,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,442463,C10H14O,150.22,CC1=CCC2C(=O)C1C2(C)C,IECBDTGWSQNQID-UHFFFAOYSA-N,"2,7,7-trimethylbicyclo[3.1.1]hept-2-en-6-one",1.7,17.1,DTXSID90969394,DTXCID301396948,"3,2","3,2",0.0,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,11059434,C28H29N5O,451.6,CC1=NC2=C(N1CC3CCN(CC3)C(=O)/C=C(/C4=CC=CC=C4)\C5=CC=C(C=C5)N)C=CN=C2,SHRZPPGBHUQHFN-UQQQWYQISA-N,"(Z)-3-(4-aminophenyl)-1-[4-[(2-methylimidazo[4,5-c]pyridin-1-yl)methyl]piperidin-1-yl]-3-phenylprop-2-en-1-one",4.2,77,DTXSID80894868,,,,,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,11059434,C28H29N5O,451.6,CC1=NC2=C(N1CC3CCN(CC3)C(=O)/C=C(/C4=CC=CC=C4)\C5=CC=C(C=C5)N)C=CN=C2,SHRZPPGBHUQHFN-UQQQWYQISA-N,"(Z)-3-(4-aminophenyl)-1-[4-[(2-methylimidazo[4,5-c]pyridin-1-yl)methyl]piperidin-1-yl]-3-phenylprop-2-en-1-one",4.2,77,DTXSID90969394,DTXCID301396948,"3,2","3,2",0.0,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,162747,C12H18O2,194.27,CC1=CCC2C(C1C2(C)C)OC(=O)C,UASZOTVHPVEMQR-UHFFFAOYSA-N,"(2,7,7-trimethyl-6-bicyclo[3.1.1]hept-2-enyl) acetate",2.3,26.3,DTXSID90969394,DTXCID301396948,"3,2","3,2",0.0,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,162747,C12H18O2,194.27,CC1=CCC2C(C1C2(C)C)OC(=O)C,UASZOTVHPVEMQR-UHFFFAOYSA-N,"(2,7,7-trimethyl-6-bicyclo[3.1.1]hept-2-enyl) acetate",2.3,26.3,DTXSID80894868,,,,,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,6431301,C12H18O2,194.27,CC1=CC[C@@H]2C([C@H]1C2(C)C)OC(=O)C,UASZOTVHPVEMQR-JKIOLJMWSA-N,"[(1R,5S)-2,7,7-trimethyl-6-bicyclo[3.1.1]hept-2-enyl] acetate",2.3,26.3,DTXSID90969394,DTXCID301396948,"3,2","3,2",0.0,,,,
CMPD_9FB10C3317D4,chrysanthenyl acetate,chrysanthenyl acetate,6431301,C12H18O2,194.27,CC1=CC[C@@H]2C([C@H]1C2(C)C)OC(=O)C,UASZOTVHPVEMQR-JKIOLJMWSA-N,"[(1R,5S)-2,7,7-trimethyl-6-bicyclo[3.1.1]hept-2-enyl] acetate",2.3,26.3,DTXSID80894868,,,,,,,,
CMPD_9FC2C4FE9148,oripavine,oripavine,5462306,C18H19NO3,297.3,CN1CC[C@]23[C@@H]4C(=CC=C2[C@H]1CC5=C3C(=C(C=C5)O)O4)OC,ZKLXUUYLEHCAMF-UUWFMWQGSA-N,"(4R,7aR,12bS)-7-methoxy-3-methyl-2,4,7a,13-tetrahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-9-ol",1.9,41.9,DTXSID10196908,DTXCID10119399,"-1,2","0,65",0.0,C06175,Oripavine,map00950  Isoquinoline alkaloid biosynthesis,CHEMBL437602
CMPD_9FDB784E5B85,Kaempferol-3-O-(2G-?-L-rhamnosyl)-rutinoside,kaempferol 3 o 2g ? l rhamnosyl rutinoside,5487351,C33H40O20,756.7,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@H]([C@H](O[C@H]2OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C6=CC=C(C=C6)O)CO)O)O)O)O)O,IYFMBSVAOKIIHT-ULUAFHFISA-N,"3-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5-hydroxy-2-(4-hydroxyphenyl)-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",-2.2,324,DTXSID80156019,,,,,,,,
CMPD_9FF4C2759166,"5,6-dehydroarachidonic acid","5,6 dehydroarachidonic acid",6443815,C20H30O2,302.5,CCCCC/C=C\C/C=C\C/C=C\CC#CCCCC(=O)O,GIOQWSLKUVKKAO-QNEBEIHSSA-N,"(8Z,11Z,14Z)-icosa-8,11,14-trien-5-ynoic acid",6,37.3,DTXSID501369052,DTXCID201847786,,,,,,,
CMPD_9FF6929F3D15,spatholenol,spatholenol,,,,,,,,,,,,,,,,,
CMPD_9FFE72BACCFA,helichrytalicines D,helichrytalicines d,,,,,,,,,,,,,,,,,
CMPD_A000EB8A1F01,ferulol,ferulol,442411,C20H20O5,340.4,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)[C@@H]([C@H](O2)C3=CC=CC=C3)O)C,ATJOIGKHVRPLSM-RBUKOAKNSA-N,"(2R,3R)-3,5,7-trihydroxy-8-(3-methylbut-2-enyl)-2-phenyl-2,3-dihydrochromen-4-one",4.1,87,DTXSID00331821,DTXCID50282915,"3,1","3,08",0.0,,,,
CMPD_A01471DA697F,"1,2,3-Trimethylbenzene",1 2 3 trimethylbenzene,10686,C9H12,120.19,CC1=C(C(=CC=C1)C)C,FYGHSUNMUKGBRK-UHFFFAOYSA-N,"1,2,3-trimethylbenzene",3.6,0,DTXSID8047769,DTXCID7027750,"3,63","3,63",0.0,,,,
CMPD_A015E86E9C93,7-4-dihydroxy-5-methoxyflavone-6-C-beta-D-glucopyranoside,7 4 dihydroxy 5 methoxyflavone 6 c beta d glucopyranoside,44258316,C22H22O10,446.4,COC1=C(C(=C2C(=C1)OC(=CC2=O)C3=CC=C(C=C3)O)O)[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O,ABRULANJVVJLFI-NOYZTADKSA-N,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-[(2S,4R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one",0.5,166,,,,,,,,,
CMPD_A01A5DA4AA41,"1,9-decadiyne","1,9 decadiyne",74400,C10H14,134.22,C#CCCCCCCC#C,ILVDYAGPHFWNQI-UHFFFAOYSA-N,"deca-1,9-diyne",3.5,0,DTXSID4061913,DTXCID3035503,"4,06","4,06",0.0,,,,
CMPD_A020B63CA937,1-2-epoxide,1 2 epoxide,,,,,,,,,,,,,,,,,
CMPD_A028481FDAE2,Phenylacetaldehyde,phenylacetaldehyde,,,,,,,,,,,,,,,,,
CMPD_A02FDF3FA798,"4,5,7-trihydroxyflavanone","4,5,7 trihydroxyflavanone",17873337,C15H12O5,272.25,C1=CC=C(C=C1)C2C(=O)C(C3=C(C=C(C=C3O2)O)O)O,IJVBAVVYMVTACT-UHFFFAOYSA-N,"4,5,7-trihydroxy-2-phenyl-4H-chromen-3-one",1.8,87,,,,,,,,,
