compound_id,file_name,file_path,file_type,match_method,match_score,source
CMPD_BE5C96733099,133554346.sdf,/structures/133554346.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_5D7D33091F69,134756435.sdf,/structures/134756435.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_52F86ADDAA5E,136126988.sdf,/structures/136126988.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_B95A15CF4DAB,137321127.sdf,/structures/137321127.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_2FA09F58AA59,138243.sdf,/structures/138243.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_057D7CB6C9B9,13844658.sdf,/structures/13844658.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_13EC12FD3129,13861214.sdf,/structures/13861214.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_169235E38678,13889352.sdf,/structures/13889352.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_51005FDAE142,13919629.sdf,/structures/13919629.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_26E252509B43,13922639.sdf,/structures/13922639.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_53C7C4A5A9F4,13943205.sdf,/structures/13943205.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_E95970233982,13983730.sdf,/structures/13983730.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_319DC752974C,13993264.sdf,/structures/13993264.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_C9271F19F737,139989.sdf,/structures/139989.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_2E36984FC93F,13beta_28-epoxy-urs-12-ene-1beta_3beta-diol.sdf,/structures/13beta_28-epoxy-urs-12-ene-1beta_3beta-diol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BDA294A23208,14-hydroxy-9-epi-_E_-caryophyllene.sdf,/structures/14-hydroxy-9-epi-_E_-caryophyllene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2BEA68CE5724,14-hydroxy-alpha-humulene.sdf,/structures/14-hydroxy-alpha-humulene.sdf,sdf,fuzzy_normalized_name,0.889,local_sdf_library
CMPD_2BEA68CE5724,14-hydroxy-alpha-muurolene.sdf,/structures/14-hydroxy-alpha-muurolene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0F7D1081BBA2,14-Hydroxyvaginatin.sdf,/structures/14-Hydroxyvaginatin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A0B530D30430,14-O-Acetylperegrine.sdf,/structures/14-O-Acetylperegrine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_AB322950B9C2,14021529.sdf,/structures/14021529.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_13515DBE1149,14030.sdf,/structures/14030.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_F1AEF279E9B3,14033815.sdf,/structures/14033815.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_5AAF6AE841FA,14035654.sdf,/structures/14035654.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_1E4D73A03E79,14037471.sdf,/structures/14037471.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_7E7E20D26A0E,141018.sdf,/structures/141018.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_1AA1473A0FA1,14120306.sdf,/structures/14120306.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_8D37A87BE264,14136611.sdf,/structures/14136611.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_FED6A616865D,14139904.sdf,/structures/14139904.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_171B047068F5,14207905.sdf,/structures/14207905.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_235744526E96,14243689.sdf,/structures/14243689.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_672BE2699E15,14275037.sdf,/structures/14275037.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_8C6F9178B5D8,14414526.sdf,/structures/14414526.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_E5A18539717B,14423521.sdf,/structures/14423521.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_B02E84994E6D,14488346.sdf,/structures/14488346.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_2571B0378126,14489120.sdf,/structures/14489120.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_8ADFD197EDBC,14524429.sdf,/structures/14524429.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_F4ED8C798BA9,14539158.sdf,/structures/14539158.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_45B63FF6A230,14543433.sdf,/structures/14543433.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_20F94B828673,145707084.sdf,/structures/145707084.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_8A641C8FBC6E,14594246.sdf,/structures/14594246.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_213BA1FA8A1A,14605580.sdf,/structures/14605580.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_906C7C906478,14660706.sdf,/structures/14660706.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_468B6399A1EB,14704554.sdf,/structures/14704554.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_EC1D80054830,14758720.sdf,/structures/14758720.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_C33B40306F05,14906.sdf,/structures/14906.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_563AD0EDE80F,149721.sdf,/structures/149721.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_3E2A043508E0,15-Acetyl-11_13-dehydromelitensin.sdf,/structures/15-Acetyl-11_13-dehydromelitensin.sdf,sdf,fuzzy_normalized_name,0.926,local_sdf_library
CMPD_2B9DE9E96D69,15-cis-beta-Carotene.sdf,/structures/15-cis-beta-Carotene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_237C13F8495B,15016259.sdf,/structures/15016259.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_4DA0E41DB6F4,15210.sdf,/structures/15210.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_5C760D3B50CD,15243.sdf,/structures/15243.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_7BDE59A6872A,152430.sdf,/structures/152430.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_248C864B1B49,15293070.sdf,/structures/15293070.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_6E2403DB682E,15394.sdf,/structures/15394.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_77CB8BB65E08,154388.sdf,/structures/154388.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_C87766EDDDB1,15549893.sdf,/structures/15549893.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_F78DB24BD718,15558197.sdf,/structures/15558197.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_57D17C130452,15559404.sdf,/structures/15559404.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_514979F6D991,15596598.sdf,/structures/15596598.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_A729BF305872,156589.sdf,/structures/156589.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_002B15F423F6,15_16-epoxy-9-hydroxy-labda-13_16__14-diene.sdf,/structures/15_16-epoxy-9-hydroxy-labda-13_16__14-diene.sdf,sdf,fuzzy_normalized_name,0.969,local_sdf_library
CMPD_1041B1046071,15beta-hydroxykaur-16-en-19-oic_acid.sdf,/structures/15beta-hydroxykaur-16-en-19-oic_acid.sdf,sdf,fuzzy_normalized_name,0.897,local_sdf_library
CMPD_E4462D307A35,16-hydroxytaraxasterol_acetate.sdf,/structures/16-hydroxytaraxasterol_acetate.sdf,sdf,fuzzy_normalized_name,0.982,local_sdf_library
CMPD_F5ED866C88F5,160273.sdf,/structures/160273.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_87841339788A,160350.sdf,/structures/160350.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_3B4138C7E2F1,160497.sdf,/structures/160497.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_027D4F2DEFD1,160521.sdf,/structures/160521.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_4E6EACB2C1A6,16118969.sdf,/structures/16118969.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_FF2D38C84271,161557.sdf,/structures/161557.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_78134520101C,161860.sdf,/structures/161860.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_AA451876F42B,163013233.sdf,/structures/163013233.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_FFD6B119F005,163196230.sdf,/structures/163196230.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_895558BA4048,165675.sdf,/structures/165675.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_27457D099BBA,17-Oxoretamine.sdf,/structures/17-Oxoretamine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_85EBE367796C,1711944.sdf,/structures/1711944.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_40C1F268D81F,175665133.sdf,/structures/175665133.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_1AC0CCB095F1,177131.sdf,/structures/177131.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_2667EA097437,177529483.sdf,/structures/177529483.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_59AAB946F512,17785347.sdf,/structures/17785347.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_5023E49B3228,1794427.sdf,/structures/1794427.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_0E412F1882EF,17950432.sdf,/structures/17950432.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_13EC12FD3129,182406.sdf,/structures/182406.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_6FEFDC261448,18504424.sdf,/structures/18504424.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_92C4E7C2B1A4,185847.sdf,/structures/185847.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_64E8CB6F8A70,18985.sdf,/structures/18985.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_0B4669679B24,19-Acetylmarrubenol.sdf,/structures/19-Acetylmarrubenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_906C7C906478,19-hydroxy-3-oxoursa-1_12-dien-28-oic_acid.sdf,/structures/19-hydroxy-3-oxoursa-1_12-dien-28-oic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_72548C8940CB,1_-O-methylbalanophonin.sdf,/structures/1_-O-methylbalanophonin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_91251EC01385,1_1-difluoro-2_2_3_3-tetramethylcyclopropane.sdf,/structures/1_1-difluoro-2_2_3_3-tetramethylcyclopropane.sdf,sdf,fuzzy_normalized_name,0.914,local_sdf_library
CMPD_664B29F58FEC,1_10-di-epi-cubenol.sdf,/structures/1_10-di-epi-cubenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_20F94B828673,1_10-Epoxyparthenolide.sdf,/structures/1_10-Epoxyparthenolide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_F381C6C85A55,1_2-benzenediol.sdf,/structures/1_2-benzenediol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A0ED639DC856,1_2-dihydrohelvolic_acid.sdf,/structures/1_2-dihydrohelvolic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_7F4B8564DC82,1_2-Dimethylbenzene.sdf,/structures/1_2-Dimethylbenzene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1B384D8530AA,1_2-epoxymenthyl_acetate.sdf,/structures/1_2-epoxymenthyl_acetate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C3034D8AFFB7,1_2_3-tri-O-galloyl-D-glucose.sdf,/structures/1_2_3-tri-O-galloyl-D-glucose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A01471DA697F,1_2_3-Trimethylbenzene.sdf,/structures/1_2_3-Trimethylbenzene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_830866A26E3E,1_2_3-trimethylcyclohexane.sdf,/structures/1_2_3-trimethylcyclohexane.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A06AFFE6CCAC,1_2_4-Oxadiazol-3-amine.sdf,/structures/1_2_4-Oxadiazol-3-amine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_29569BF2DF4D,1_2_4-Trimethoxybenzene.sdf,/structures/1_2_4-Trimethoxybenzene.sdf,sdf,fuzzy_normalized_name,0.947,local_sdf_library
CMPD_55B1613568F6,1_2_4-Trithiolane.sdf,/structures/1_2_4-Trithiolane.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_EF80B06F0820,1_2_6-tri-O-galloyl-beta-D-glucose.sdf,/structures/1_2_6-tri-O-galloyl-beta-D-glucose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6D9BFB2E5B41,1_2_6-Trigalloyl-HHDP-glucoside.sdf,/structures/1_2_6-Trigalloyl-HHDP-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6CFD6F33AC11,1_2_6-Trigalloylglucose.sdf,/structures/1_2_6-Trigalloylglucose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2DA6AB253FA5,1_3-Dicaffeoylquinic_acid.sdf,/structures/1_3-Dicaffeoylquinic_acid.sdf,sdf,fuzzy_normalized_name,0.978,local_sdf_library
CMPD_C09773F673DD,1_3-Dicyclopentylcyclopentane.sdf,/structures/1_3-Dicyclopentylcyclopentane.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2DA6AB253FA5,1_3-O-di-caffeoylquinic_acid.sdf,/structures/1_3-O-di-caffeoylquinic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_331D966BA0EB,1_3_4-Oxadiazol-2_3H_-one.sdf,/structures/1_3_4-Oxadiazol-2_3H_-one.sdf,sdf,fuzzy_normalized_name,0.941,local_sdf_library
CMPD_3582C8D53F8D,1_3_5-trimethoxybenzene.sdf,/structures/1_3_5-trimethoxybenzene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_104C8EADBB3B,1_3_5_6-Tetrahydroxyxanthone.sdf,/structures/1_3_5_6-Tetrahydroxyxanthone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_724F08EA7D06,1_3_6-octatriene.sdf,/structures/1_3_6-octatriene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_32778E4E57BA,1_3_7-Octatriene.sdf,/structures/1_3_7-Octatriene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BC9BE53963EB,1_3_8-p-menthatriene.sdf,/structures/1_3_8-p-menthatriene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_298F93B1B0EF,1_4-benzenediol.sdf,/structures/1_4-benzenediol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_8A12D7D434FC,1_4-Cyclohex-2-enedione.sdf,/structures/1_4-Cyclohex-2-enedione.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_CE1A03287313,1_4-D-xylobiose.sdf,/structures/1_4-D-xylobiose.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_32AAEE0DFE1D,1_4-Di-tert-butylbenzene.sdf,/structures/1_4-Di-tert-butylbenzene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_32AAEE0DFE1D,1_4-ditert-butylbenzene.sdf,/structures/1_4-ditert-butylbenzene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FC85ED41AFEC,1_4_Cyclohexadiene.sdf,/structures/1_4_Cyclohexadiene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_EED259B93293,1_5-di-O-caffeoylquinic_acid.sdf,/structures/1_5-di-O-caffeoylquinic_acid.sdf,sdf,fuzzy_normalized_name,0.957,local_sdf_library
CMPD_615C065F755C,1_5-diphenyl-3-styryl-2-pyrazoline.sdf,/structures/1_5-diphenyl-3-styryl-2-pyrazoline.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9AE5D9763B8E,1_5-Epoxyxanthatin.sdf,/structures/1_5-Epoxyxanthatin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_BFCA20F6153F,1_5-Hexadiene-3_4-diol.sdf,/structures/1_5-Hexadiene-3_4-diol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_041492C31E5B,1_5-Isoquinolinediol.sdf,/structures/1_5-Isoquinolinediol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_244B7E232E3B,1_5_7-Trihydroxyanthraquinone.sdf,/structures/1_5_7-Trihydroxyanthraquinone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2916DD23977F,1_8-cineol.sdf,/structures/1_8-cineol.sdf,sdf,fuzzy_normalized_name,0.941,local_sdf_library
CMPD_2916DD23977F,1_8-cineole.sdf,/structures/1_8-cineole.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A01A5DA4AA41,1_9-decadiyne.sdf,/structures/1_9-decadiyne.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_869EEE8C1347,1H-Purine-2_6-dione.sdf,/structures/1H-Purine-2_6-dione.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_9800646433BB,2-acetyl-5-hydroxymethylfuran.sdf,/structures/2-acetyl-5-hydroxymethylfuran.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_21241ED676C8,2-alpha-3-beta-dihydroxyurs-12-en-28-oic_acid.sdf,/structures/2-alpha-3-beta-dihydroxyurs-12-en-28-oic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_E935D152333B,2-Benzoxazolinone.sdf,/structures/2-Benzoxazolinone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_A8D9DDA80EB2,2-bornanone.sdf,/structures/2-bornanone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2A7E64D2D857,2-butene.sdf,/structures/2-butene.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_CDEB05A94661,2-butoxyethanol.sdf,/structures/2-butoxyethanol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_32629FE1EBF5,2-Butyl-beta-D-glucopyranoside.sdf,/structures/2-Butyl-beta-D-glucopyranoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_01F0A2761184,2-cyclohexen-1-one.sdf,/structures/2-cyclohexen-1-one.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_01F0A2761184,2-cyclohexene-1-one.sdf,/structures/2-cyclohexene-1-one.sdf,sdf,fuzzy_normalized_name,0.968,local_sdf_library
CMPD_F3B16C27D49C,2-Deacetoxyxanthinin.sdf,/structures/2-Deacetoxyxanthinin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_086A2195991C,2-decanone.sdf,/structures/2-decanone.sdf,sdf,fuzzy_normalized_name,0.9,local_sdf_library
CMPD_14C349D4A32A,2-decen-1-ol.sdf,/structures/2-decen-1-ol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_CBB896A9EE3D,2-ethylhexanoic_acid.sdf,/structures/2-ethylhexanoic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_73E30D8F22EC,2-furaldehyde.sdf,/structures/2-furaldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_73E30D8F22EC,2-Furancarboxaldehyde.sdf,/structures/2-Furancarboxaldehyde.sdf,sdf,fuzzy_normalized_name,0.895,local_sdf_library
CMPD_4E20990BBA59,2-furoic_acid.sdf,/structures/2-furoic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C7BC17A26981,2-hexanol.sdf,/structures/2-hexanol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6D7BB0317FC7,2-hexenal.sdf,/structures/2-hexenal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_C98AF617EA24,2-hexenol.sdf,/structures/2-hexenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0E554472FB5B,2-hydroxy-1_8-cineole_beta-D-glucoside.sdf,/structures/2-hydroxy-1_8-cineole_beta-D-glucoside.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2D16F6449071,2-hydroxy-2-phenylbutanamide.sdf,/structures/2-hydroxy-2-phenylbutanamide.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_022D89F85584,2-hydroxy-3-butenyl_isothiocyanate.sdf,/structures/2-hydroxy-3-butenyl_isothiocyanate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_32B2E4C3FE19,2-hydroxy-4-methoxybenzaldehyde.sdf,/structures/2-hydroxy-4-methoxybenzaldehyde.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D4E04B7FC88D,2-hydroxy-8-_4-hydroxyphenyl_-1H-phenalen-1-one.sdf,/structures/2-hydroxy-8-_4-hydroxyphenyl_-1H-phenalen-1-one.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_01EC40215EDD,2-hydroxybenzoic_acid.sdf,/structures/2-hydroxybenzoic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_00A8A5C3F7BA,2-hydroxybutanedioic_acid.sdf,/structures/2-hydroxybutanedioic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_4CE03B8ECA0A,2-hydroxydiplopterol.sdf,/structures/2-hydroxydiplopterol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_EB23A4135F60,2-hydroxynaringenin.sdf,/structures/2-hydroxynaringenin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_B764CF411361,2-isopropyl-6-methoxyphenol.sdf,/structures/2-isopropyl-6-methoxyphenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6DF55F9CD0CC,2-methoxy-4-methylacetophenone.sdf,/structures/2-methoxy-4-methylacetophenone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_518867930479,2-methoxy-4-vinylphenol.sdf,/structures/2-methoxy-4-vinylphenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_1ACD9EC33FCC,2-methyl-2-pentanol.sdf,/structures/2-methyl-2-pentanol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_CCA23E381C2E,2-methyl-hexadecanal.sdf,/structures/2-methyl-hexadecanal.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_452DE8F77036,2-methyl-Z_Z-3_13-octadecadienol.sdf,/structures/2-methyl-Z_Z-3_13-octadecadienol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2258918B04F4,2-Methylbutanal.sdf,/structures/2-Methylbutanal.sdf,sdf,fuzzy_normalized_name,0.963,local_sdf_library
CMPD_B8C8876DA293,2-methylbutyl_isothiocyanate.sdf,/structures/2-methylbutyl_isothiocyanate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_2BFEDA677457,2-methyldotriacontane.sdf,/structures/2-methyldotriacontane.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_CAEB303B61BB,2-nonanone.sdf,/structures/2-nonanone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D58131FB4A92,2-nonen-1-ol.sdf,/structures/2-nonen-1-ol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D1D89E31CF95,2-O-alpha-L-rhamnosylorientin.sdf,/structures/2-O-alpha-L-rhamnosylorientin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_833B00CE19D6,2-O-caffeoyltartronic_acid.sdf,/structures/2-O-caffeoyltartronic_acid.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_690D36327ADC,2-O-galloylhyperin.sdf,/structures/2-O-galloylhyperin.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_FEEE38A1F76C,2-oxosparteine.sdf,/structures/2-oxosparteine.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6A2A398E4F21,2-pentadecanone.sdf,/structures/2-pentadecanone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_D56413E0180C,2-pentyne-1_4-diol.sdf,/structures/2-pentyne-1_4-diol.sdf,sdf,fuzzy_normalized_name,0.889,local_sdf_library
CMPD_7B2036751CF6,2-phenanthrenol.sdf,/structures/2-phenanthrenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_6B1BE617FEFE,2-phenylethanol.sdf,/structures/2-phenylethanol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_19C93447AC8E,2-phenylethyl_anthranilate.sdf,/structures/2-phenylethyl_anthranilate.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_0C505F62F256,2-tert-butylphenol.sdf,/structures/2-tert-butylphenol.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_086A2195991C,2-undecanone.sdf,/structures/2-undecanone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_687FA9FC723B,20-hydroxyecdysone.sdf,/structures/20-hydroxyecdysone.sdf,sdf,exact_normalized_name,1.0,local_sdf_library
CMPD_32C0C9A96389,20843359.sdf,/structures/20843359.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
CMPD_8D340B4265E3,20960.sdf,/structures/20960.sdf,sdf,pubchem_cid_filename,1.0,local_sdf_library
